route_id,stop_id,stop_name,next_stop
77V,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77V,3,THIRUMANGALAM,GOLDEN FLAT
77V,4,GOLDEN FLAT,AMBATTUR I.E.
77V,5,AMBATTUR I.E.,DUNLOP
77V,6,DUNLOP,AMBATTUR O.T.
77V,7,AMBATTUR O.T.,THIRUMULLAIVOYAL
77V,8,THIRUMULLAIVOYAL,POLYTECHNIC
77V,9,POLYTECHNIC,AVADI
77V,10,AVADI,KAVARAIPALAYAM
77V,11,KAVARAIPALAYAM,PATTABIRAM
77V,12,PATTABIRAM,NEMILICHERI
77V,13,NEMILICHERI,THIRUNINDRAVOOR
77V,14,THIRUNINDRAVOOR,VEPPUMPATTU PULIYAMARAM
77V,15,VEPPUMPATTU PULIYAMARAM,VEPPAMPATTU E.WARAN NAGAR
77V,16,VEPPAMPATTU E.WARAN NAGAR,77V
77VET,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
77VET,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77VET,3,THIRUMANGALAM,GOLDEN FLAT
77VET,4,GOLDEN FLAT,AMBATTUR I.E.
77VET,5,AMBATTUR I.E.,DUNLOP
77VET,6,DUNLOP,AMBATTUR O.T.
77VET,7,AMBATTUR O.T.,THIRUMULLAIVOYAL
77VET,8,THIRUMULLAIVOYAL,POLYTECHNIC
77VET,9,POLYTECHNIC,AVADI
77VET,10,AVADI,KAVARAIPALAYAM
77VET,11,KAVARAIPALAYAM,PATTABIRAM
77VET,12,PATTABIRAM,NEMILICHERI
77VET,13,NEMILICHERI,THIRUNINDRAVOOR
77VET,14,THIRUNINDRAVOOR,VEPPUMPATTU PULIYAMARAM
77VET,15,VEPPUMPATTU PULIYAMARAM,VEPPAMPATTU E.WARAN NAGAR
77VET,16,VEPPAMPATTU E.WARAN NAGAR,AYATHUR CHATHIRAM
77VET,17,AYATHUR CHATHIRAM,THOTTIKALAI JN.
77VET,18,THOTTIKALAI JN.,VELLAI KULAM AMBEDKAR STATUJN
77VET,19,VELLAI KULAM AMBEDKAR STATUJN,MUTHUMARIAMMAN KOIL
77VET,20,MUTHUMARIAMMAN KOIL,AYALOOR
77VET,21,AYALOOR,KOYAMBAKKAM
77VET,22,KOYAMBAKKAM,77VET
78,1,M.G.R.KOYAMBEDU,M.M.D.A.COLONY RD.JN.
78,2,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
78,3,JN OF III AND 1ST AVE,JAFFARKHAN PET
78,4,JAFFARKHAN PET,CIPET
78,5,CIPET,GUINDY TVK ESTATE
78,6,GUINDY TVK ESTATE,ENG.COLLEGE
78,7,ENG.COLLEGE,ADYAR B.S.
78,8,ADYAR B.S.,ADYAR DEPOT
78,9,ADYAR DEPOT,THIRUVANMIYUR
78,10,THIRUVANMIYUR,78
79A,1,TAMBARAM,TAMBARAM TOWN LIMIT
79A,2,TAMBARAM TOWN LIMIT,OLD PERUNGALATHUR
79A,3,OLD PERUNGALATHUR,MUDICHUR VILLAGE
79A,4,MUDICHUR VILLAGE,MANNIVAKKAM
79A,5,MANNIVAKKAM,KARASANGAL
79A,6,KARASANGAL,M.G.R.NAGAR
79A,7,M.G.R.NAGAR,PADAPPAI
79A,8,PADAPPAI,SALAMANGALAM ROAD JN
79A,9,SALAMANGALAM ROAD JN,VANJIVANCHERY
79A,10,VANJIVANCHERY,SARAPANCHERY
79A,11,SARAPANCHERY,VATTAMBAKKAM RD JN
79A,12,VATTAMBAKKAM RD JN,NAVALUR SCB
79A,13,NAVALUR SCB,79A
79V,1,TAMBARAM,TAMBARAM TOWN LIMIT
79V,2,TAMBARAM TOWN LIMIT,OLD PERUNGALATHUR
79V,3,OLD PERUNGALATHUR,MUDICHUR VILLAGE
79V,4,MUDICHUR VILLAGE,MEDAVAKKAM
79V,5,MEDAVAKKAM,KARASANGAL
79V,6,KARASANGAL,M.G.R.NAGAR
79V,7,M.G.R.NAGAR,PADAPPAI
79V,8,PADAPPAI,SOLAMANGALAM RD JN
79V,9,SOLAMANGALAM RD JN,VANJIVANCHERY
79V,10,VANJIVANCHERY,SARAPANCHERY
79V,11,SARAPANCHERY,PANAPAKKAM
79V,12,PANAPAKKAM,VATTAMBAKKAM
79V,13,VATTAMBAKKAM,ORAGADAM RD JN
79V,14,ORAGADAM RD JN,ORAGADAM POLICE STATION
79V,15,ORAGADAM POLICE STATION,TULUKATHAMMAN KOIL
79V,16,TULUKATHAMMAN KOIL,VIVEKANANDA NAGAR
79V,17,VIVEKANANDA NAGAR,SELLIMEDU RD JN
79V,18,SELLIMEDU RD JN,S.P. KOIL RAILWAY GATE
79V,19,S.P. KOIL RAILWAY GATE,KOLATHUR
79V,20,KOLATHUR,VENBAKKAM
79V,21,VENBAKKAM,79V
7E,1,BROADWAY,M.G.R.CENTRAL
7E,2,M.G.R.CENTRAL,CHOOLAI P.O
7E,3,CHOOLAI P.O,KELLEYS
7E,4,KELLEYS,KILPAUK GARDEN
7E,5,KILPAUK GARDEN,ANNA NAGAR CIRCLE
7E,6,ANNA NAGAR CIRCLE,THIRUMANGALAM
7E,7,THIRUMANGALAM,MOGAIPAIR ROAD JN.
7E,8,MOGAIPAIR ROAD JN.,J.J.NAGAR WEST
7E,9,J.J.NAGAR WEST,NOLAMBUR SAKTHI NAGAR
7E,10,NOLAMBUR SAKTHI NAGAR,7E
7H,1,BROADWAY,M.G.R.CENTRAL
7H,2,M.G.R.CENTRAL,DOVETON
7H,3,DOVETON,KELLEYS
7H,4,KELLEYS,KILPAUK GARDEN
7H,5,KILPAUK GARDEN,ANNA NAGAR CIRCLE
7H,6,ANNA NAGAR CIRCLE,THIRUMANGALAM
7H,7,THIRUMANGALAM,FIRE STATION
7H,8,FIRE STATION,J.J.NAGAR EAST
7H,9,J.J.NAGAR EAST,7H
7K,1,BROADWAY,M.G.R.CENTRAL
7K,2,M.G.R.CENTRAL,DOVETON
7K,3,DOVETON,KELLEYS
7K,4,KELLEYS,KILPAUK GARDEN
7K,5,KILPAUK GARDEN,ANNA NAGAR CIRCLE
7K,6,ANNA NAGAR CIRCLE,THIRUMANGALAM
7K,7,THIRUMANGALAM,PADIKUPPAM
7K,8,PADIKUPPAM,7K
7M,1,BROADWAY,M.G.R.CENTRAL
7M,2,M.G.R.CENTRAL,DOVETON
7M,3,DOVETON,KELLEYS
7M,4,KELLEYS,KILPAUK GARDEN
7M,5,KILPAUK GARDEN,ANNA NAGAR CIRCLE
7M,6,ANNA NAGAR CIRCLE,THIRUMANGALAM
7M,7,THIRUMANGALAM,GOLDEN FLAT
7M,8,GOLDEN FLAT,J.J.NAGAR WEST
7M,9,J.J.NAGAR WEST,7M
7MET,1,BROADWAY,M.G.R.CENTRAL
7MET,2,M.G.R.CENTRAL,DASAPRAKASH
7MET,3,DASAPRAKASH,TAYLORS ROAD
7MET,4,TAYLORS ROAD,AMINJIKARAI
7MET,5,AMINJIKARAI,ANNA NAGAR CIRCLE
7MET,6,ANNA NAGAR CIRCLE,THIRUMANGALAM
7MET,7,THIRUMANGALAM,MOGAIPAIR ROAD JN.
7MET,8,MOGAIPAIR ROAD JN.,AMBATTUR I.E.
7MET,9,AMBATTUR I.E.,ATHIPET JN
7MET,10,ATHIPET JN,ATHIPET I.C.F. COLONY
7MET,11,ATHIPET I.C.F. COLONY,7MET
88C,1,BROADWAY,M.G.R.CENTRAL
88C,2,M.G.R.CENTRAL,P.OR & SONS
88C,3,P.OR & SONS,T.V.S
88C,4,T.V.S,D.M.S
88C,5,D.M.S,S.H.B
88C,6,S.H.B,SAIDAPET
88C,7,SAIDAPET,CONCORDE
88C,8,CONCORDE,GUINDY R.S
88C,9,GUINDY R.S,BUTT ROAD
88C,10,BUTT ROAD,RAMAPURAM
88C,11,RAMAPURAM,MUGALIVAKKAM
88C,12,MUGALIVAKKAM,PORUR
88C,13,PORUR,MOULIVAKKAM
88C,14,MOULIVAKKAM,PERIYAPANICHERI
88C,15,PERIYAPANICHERI,KOVOOR
88C,16,KOVOOR,THANDALAM VILLAGE
88C,17,THANDALAM VILLAGE,88C
88CET,1,NANDAMBAKKAM VILLAGE,PERIYAR NAGAR
88CET,2,PERIYAR NAGAR,SIRUKALATHUR
88CET,3,SIRUKALATHUR,KUNDRATHUR B.S.
88CET,4,KUNDRATHUR B.S.,THANDALAM RD JN.
88CET,5,THANDALAM RD JN.,PERIYAPANICHERI
88CET,6,PERIYAPANICHERI,MOULIVAKKAM
88CET,7,MOULIVAKKAM,PORUR
88CET,8,PORUR,MUGALIVAKKAM
88CET,9,MUGALIVAKKAM,RAMAPURAM
88CET,10,RAMAPURAM,BUTT ROAD
88CET,11,BUTT ROAD,GUINDY R.S
88CET,12,GUINDY R.S,CONCORDE
88CET,13,CONCORDE,SAIDAPET
88CET,14,SAIDAPET,THIAGARAYA NAGAR
88CET,15,THIAGARAYA NAGAR,88CET
88CT,1,VADAPALANI,VIRUGAMBAKKAM
88CT,2,VIRUGAMBAKKAM,VALASARAVAKKAM
88CT,3,VALASARAVAKKAM,PORUR
88CT,4,PORUR,88CT
88D,1,SAIDAPET WEST,SRINIVASA THEATER
88D,2,SRINIVASA THEATER,SAIDAPET
88D,3,SAIDAPET,CONCORDE
88D,4,CONCORDE,GUINDY R.S
88D,5,GUINDY R.S,BUTT ROAD
88D,6,BUTT ROAD,RAMAPURAM
88D,7,RAMAPURAM,MUGALIVAKKAM
88D,8,MUGALIVAKKAM,PERIYAPANICHERI
88D,9,PERIYAPANICHERI,THANDALAM RD JN.
88D,10,THANDALAM RD JN.,KUNDRATHUR B.S.
88D,11,KUNDRATHUR B.S.,88D
88K,1,BROADWAY,M.G.R.CENTRAL
88K,2,M.G.R.CENTRAL,P.OR & SONS
88K,3,P.OR & SONS,T.V.S
88K,4,T.V.S,D.M.S
88K,5,D.M.S,S.H.B
88K,6,S.H.B,SAIDAPET
88K,7,SAIDAPET,CONCORDE
88K,8,CONCORDE,GUINDY R.S
88K,9,GUINDY R.S,BUTT ROAD
88K,10,BUTT ROAD,RAMAPURAM
88K,11,RAMAPURAM,MUGALIVAKKAM
88K,12,MUGALIVAKKAM,PORUR
88K,13,PORUR,MOULIVAKKAM
88K,14,MOULIVAKKAM,PERIYAPANICHERI
88K,15,PERIYAPANICHERI,THANDALAM RD JN.
88K,16,THANDALAM RD JN.,KUNDRATHUR B.S.
88K,17,KUNDRATHUR B.S.,88K
88KET,1,BROADWAY,M.G.R.CENTRAL
88KET,2,M.G.R.CENTRAL,P.OR & SONS
88KET,3,P.OR & SONS,T.V.S
88KET,4,T.V.S,D.M.S
88KET,5,D.M.S,S.H.B
88KET,6,S.H.B,SAIDAPET
88KET,7,SAIDAPET,CONCORDE
88KET,8,CONCORDE,GUINDY R.S
88KET,9,GUINDY R.S,BUTT ROAD
88KET,10,BUTT ROAD,RAMAPURAM
88KET,11,RAMAPURAM,MUGALIVAKKAM
88KET,12,MUGALIVAKKAM,PORUR
88KET,13,PORUR,MOULIVAKKAM
88KET,14,MOULIVAKKAM,PERIYAPANICHERI
88KET,15,PERIYAPANICHERI,THANDALAM RD JN.
88KET,16,THANDALAM RD JN.,KUNDRATHUR B.S.
88KET,17,KUNDRATHUR B.S.,SIRUKALATHUR
88KET,18,SIRUKALATHUR,ALAGESAN NAGAR
88KET,19,ALAGESAN NAGAR,SOMANGALAM RD JN/N.V.R.D.JN.
88KET,20,SOMANGALAM RD JN/N.V.R.D.JN.,POONTHANDALAM
88KET,21,POONTHANDALAM,SOMANGALAM
88KET,22,SOMANGALAM,NALLUR
88KET,23,NALLUR,88KET
88L,1,VADAPALANI,VIRUGAMBAKKAM
88L,2,VIRUGAMBAKKAM,VALASARAVAKKAM
88L,3,VALASARAVAKKAM,PORUR
88L,4,PORUR,MOULIVAKKAM
88L,5,MOULIVAKKAM,PERIYAPANICHERI
88L,6,PERIYAPANICHERI,THANDALAM RD JN.
88L,7,THANDALAM RD JN.,KUNDRATHUR B.S.
88L,8,KUNDRATHUR B.S.,SIRUKALATHUR
88L,9,SIRUKALATHUR,ALAGESA NAGAR
88L,10,ALAGESA NAGAR,PERIYA COLONY
88L,11,PERIYA COLONY,88L
88M,1,VADAPALANI,VIRUGAMBAKKAM
88M,2,VIRUGAMBAKKAM,VALASARAVAKKAM
88M,3,VALASARAVAKKAM,PORUR
88M,4,PORUR,MOULIVAKKAM/MANGAU RD JN
88M,5,MOULIVAKKAM/MANGAU RD JN,PERIYAPANICHERI
88M,6,PERIYAPANICHERI,THANDALAM RD JN.
88M,7,THANDALAM RD JN.,KUNDRATHUR B.S.
88M,8,KUNDRATHUR B.S.,SIRUKALATHUR
88M,9,SIRUKALATHUR,ALAGESA NAGAR
88M,10,ALAGESA NAGAR,PUDUPEDU RD.JN.
88M,11,PUDUPEDU RD.JN.,PUDU NALLUR
88M,12,PUDU NALLUR,NALLUR
88M,13,NALLUR,SOMANGALAM
88M,14,SOMANGALAM,88M
88R,1,SAIDAPET,GUINDY R.S
88R,2,GUINDY R.S,BUTT ROAD
88R,3,BUTT ROAD,RAMAPURAM
88R,4,RAMAPURAM,MUGALIVAKKAM
88R,5,MUGALIVAKKAM,PORUR
88R,6,PORUR,MOULIVAKKAM
88R,7,MOULIVAKKAM,PERIYAPANICHERI
88R,8,PERIYAPANICHERI,THANDALAM RD JN.
88R,9,THANDALAM RD JN.,KUNDRATHUR B.S.
88R,10,KUNDRATHUR B.S.,SIRUKALATHUR
88R,11,SIRUKALATHUR,ALAGESA NAGAR
88R,12,ALAGESA NAGAR,SOMANGALAM RD JN/N.V.R.D.JN.
88R,13,SOMANGALAM RD JN/N.V.R.D.JN.,POONTHANDALAM
88R,14,POONTHANDALAM,SOMANGALAM
88R,15,SOMANGALAM,NALLUR
88R,16,NALLUR,AMARAMBEDU ROAD
88R,17,AMARAMBEDU ROAD,AMARAMBEDU
88R,18,AMARAMBEDU,88R
89,1,PORUR,MOULIVAKKAM
89,2,MOULIVAKKAM,PERIYAPANICHERI
89,3,PERIYAPANICHERI,THANDALAM RD JN.
89,4,THANDALAM RD JN.,KUNDRATHUR B.S.
89,5,KUNDRATHUR B.S.,SIRUKALATHUR
89,6,SIRUKALATHUR,ALAGESA NAGAR
89,7,ALAGESA NAGAR,PUDUPEDU RD JN/SOMANGALAM
89,8,PUDUPEDU RD JN/SOMANGALAM,POONATHANDALAM
89,9,POONATHANDALAM,SOMANGALAM
89,10,SOMANGALAM,89
89T,1,TAMBARAM,KANNADAPALAYAM
89T,2,KANNADAPALAYAM,PAZHANTHANDALAM ROAD JN.
89T,3,PAZHANTHANDALAM ROAD JN.,ETTAYAPURAM
89T,4,ETTAYAPURAM,SOMANGALAM RD JN/N.V.R.D.JN.
89T,5,SOMANGALAM RD JN/N.V.R.D.JN.,SOMANGALAM
89T,6,SOMANGALAM,NALLUR
89T,7,NALLUR,PUDUNALLUR
89T,8,PUDUNALLUR,PUDUPEDU RD JN/SOMANGALAM
89T,9,PUDUPEDU RD JN/SOMANGALAM,ALAGESA NAGAR
89T,10,ALAGESA NAGAR,SIRUKALATHUR
89T,11,SIRUKALATHUR,KUNDRATHUR B.S.
89T,12,KUNDRATHUR B.S.,89T
89TCT,1,SOMANGALAM,NALLUR
89TCT,2,NALLUR,PUDUNALLUR
89TCT,3,PUDUNALLUR,PUDUPEDU RD JN/SOMANGALAM
89TCT,4,PUDUPEDU RD JN/SOMANGALAM,ALAGESA NAGAR
89TCT,5,ALAGESA NAGAR,SIRUKALATHUR
89TCT,6,SIRUKALATHUR,KUNDRATHUR B.S.
89TCT,7,KUNDRATHUR B.S.,89TCT
8ACT,1,TOLLGATE,ANNA NAGAR
8ACT,2,ANNA NAGAR,ROYAPURAM P.S
8ACT,3,ROYAPURAM P.S,VALLALAR NAGAR
8ACT,4,VALLALAR NAGAR,8ACT
8B,1,BROADWAY,PARRYS
8B,2,PARRYS,CLIVE BATTERY
8B,3,CLIVE BATTERY,VALLALAR NAGAR
8B,4,VALLALAR NAGAR,P1.POLICE STATION
8B,5,P1.POLICE STATION,JAMALAYA
8B,6,JAMALAYA,VEENUS
8B,7,VEENUS,THIRU.VI.KA.NAGAR
8B,8,THIRU.VI.KA.NAGAR,8B
91,1,TAMBARAM,T.B.SANATORIUM
91,2,T.B.SANATORIUM,CHROMEPET
91,3,CHROMEPET,PALLAVARAM NEW BRIDGE
91,4,PALLAVARAM NEW BRIDGE,VELS UNIVERSITY
91,5,VELS UNIVERSITY,D.J.MAT.SCHOOL
91,6,D.J.MAT.SCHOOL,ECHANKADU
91,7,ECHANKADU,SUNNAMBU KOLATHUR
91,8,SUNNAMBU KOLATHUR,KAMATCHI HOSPITAL
91,9,KAMATCHI HOSPITAL,230 K.V.TOWER
91,10,230 K.V.TOWER,THORAPAKKAM CHECKPOST
91,11,THORAPAKKAM CHECKPOST,THORAPPAKKAM TEA SHOP
91,12,THORAPPAKKAM TEA SHOP,KANDANCHAVADI
91,13,KANDANCHAVADI,SRP TOOLS
91,14,SRP TOOLS,THIRUVANMIYUR
91,15,THIRUVANMIYUR,91
91A,1,HASTHINAPURAM,KUMARAN KUNDRAM
91A,2,KUMARAN KUNDRAM,CHROMEPET
91A,3,CHROMEPET,PALLAVARAM NEW BRIDGE
91A,4,PALLAVARAM NEW BRIDGE,VELS UNIVERSITY
91A,5,VELS UNIVERSITY,D.J.MAT.SCHOOL
91A,6,D.J.MAT.SCHOOL,ECHANKADU
91A,7,ECHANKADU,SUNNAMBU KOLATHUR
91A,8,SUNNAMBU KOLATHUR,KAMATCHI HOSPITAL
91A,9,KAMATCHI HOSPITAL,230 K.V.TOWER
91A,10,230 K.V.TOWER,THORAPAKKAM CHECKPOST
91A,11,THORAPAKKAM CHECKPOST,THORAPPAKKAM TEA SHOP
91A,12,THORAPPAKKAM TEA SHOP,KANDANCHAVADI
91A,13,KANDANCHAVADI,SRP TOOLS
91A,14,SRP TOOLS,THIRUVANMIYUR
91A,15,THIRUVANMIYUR,91A
91K,1,KILAMBAKKAM B.S.,VANDALUR ZOO
91K,2,VANDALUR ZOO,VANDALUR GATE
91K,3,VANDALUR GATE,PERUNGALATHUR
91K,4,PERUNGALATHUR,IRUMBULIYUR
91K,5,IRUMBULIYUR,TAMBARAM
91K,6,TAMBARAM,T.B.SANATORIUM
91K,7,T.B.SANATORIUM,CHROMEPET
91K,8,CHROMEPET,PALLAVARAM NEW BRIDGE
91K,9,PALLAVARAM NEW BRIDGE,VELS UNIVERSITY
91K,10,VELS UNIVERSITY,D.J.MAT.SCHOOL
91K,11,D.J.MAT.SCHOOL,ECHANKADU
91K,12,ECHANKADU,SUNNAMBU KOLATHUR
91K,13,SUNNAMBU KOLATHUR,KAMATCHI HOSPITAL
91K,14,KAMATCHI HOSPITAL,230 K.V.TOWER
91K,15,230 K.V.TOWER,THORAPAKKAM CHECKPOST
91K,16,THORAPAKKAM CHECKPOST,THORAPPAKKAM TEA SHOP
91K,17,THORAPPAKKAM TEA SHOP,KANDANCHAVADI
91K,18,KANDANCHAVADI,SRP TOOLS
91K,19,SRP TOOLS,THIRUVANMIYUR
91K,20,THIRUVANMIYUR,91K
91R,1,KILAMBAKKAM B.S.,VANDALUR ZOO
91R,2,VANDALUR ZOO,VANDALUR GATE
91R,3,VANDALUR GATE,PERUNGALATHUR
91R,4,PERUNGALATHUR,IRUMBULIYUR
91R,5,IRUMBULIYUR,TAMBARAM
91R,6,TAMBARAM,T.B.SANATORIUM
91R,7,T.B.SANATORIUM,CHROMEPET
91R,8,CHROMEPET,PALLAVARAM NEW BRIDGE
91R,9,PALLAVARAM NEW BRIDGE,VELS UNIVERSITY
91R,10,VELS UNIVERSITY,D.J.MAT.SCHOOL
91R,11,D.J.MAT.SCHOOL,ECHANKADU
91R,12,ECHANKADU,SUNNAMBU KOLATHUR
91R,13,SUNNAMBU KOLATHUR,KAMATCHI HOSPITAL
91R,14,KAMATCHI HOSPITAL,KAIVELI
91R,15,KAIVELI,VELACHERY
91R,16,VELACHERY,91R
91V,1,GUDUVANCHERY,PALAKKA COMPANY
91V,2,PALAKKA COMPANY,URAPAKKAM
91V,3,URAPAKKAM,VANDALUR ZOO
91V,4,VANDALUR ZOO,VANDALUR GATE
91V,5,VANDALUR GATE,PERUNGALATHUR
91V,6,PERUNGALATHUR,IRUMBULIYUR
91V,7,IRUMBULIYUR,TAMBARAM
91V,8,TAMBARAM,T.B.SANATORIUM
91V,9,T.B.SANATORIUM,CHROMEPET
91V,10,CHROMEPET,PALLAVARAM NEW BRIDGE
91V,11,PALLAVARAM NEW BRIDGE,VELS UNIVERSITY
91V,12,VELS UNIVERSITY,D.J.MAT.SCHOOL
91V,13,D.J.MAT.SCHOOL,ECHANKADU
91V,14,ECHANKADU,SUNNAMBU KOLATHUR
91V,15,SUNNAMBU KOLATHUR,KAMATCHI HOSPITAL
91V,16,KAMATCHI HOSPITAL,230 K.V.TOWER
91V,17,230 K.V.TOWER,THORAPAKKAM CHECKPOST
91V,18,THORAPAKKAM CHECKPOST,THORAPPAKKAM TEA SHOP
91V,19,THORAPPAKKAM TEA SHOP,KANDANCHAVADI
91V,20,KANDANCHAVADI,SRP TOOLS
91V,21,SRP TOOLS,THIRUVANMIYUR
91V,22,THIRUVANMIYUR,91V
95,1,TAMBARAM EAST,CONVENT
95,2,CONVENT,MAHALAKSHMI NAGAR
95,3,MAHALAKSHMI NAGAR,S.I.V.E.T
95,4,S.I.V.E.T,JN.OF.VLY-TBM RD&MVKM-K.K
95,5,JN.OF.VLY-TBM RD&MVKM-K.K,PALLAVAN NAGAR
95,6,PALLAVAN NAGAR,PERUMBAKKAM LIMIT
95,7,PERUMBAKKAM LIMIT,SHOZHANGANALLUR P.U.OFFICE
95,8,SHOZHANGANALLUR P.U.OFFICE,KARAPAKKAM
95,9,KARAPAKKAM,MOOTAKARAN CHAVADI
95,10,MOOTAKARAN CHAVADI,THORAPPAKKAM TEA SHOP
95,11,THORAPPAKKAM TEA SHOP,KANDANCHAVADI
95,12,KANDANCHAVADI,SRP TOOLS
95,13,SRP TOOLS,THIRUVANMIYUR
95,14,THIRUVANMIYUR,95
95G,1,OKK.THORAIPAKM SEC.COLONY,THORAPPAKKAM TEA SHOP
95G,2,THORAPPAKKAM TEA SHOP,MOOTAKARAN CHAVADI
95G,3,MOOTAKARAN CHAVADI,KARAPAKKAM
95G,4,KARAPAKKAM,SHOZHANGANALLUR P.U.OFFICE
95G,5,SHOZHANGANALLUR P.U.OFFICE,PERUMBAKKAM LIMIT
95G,6,PERUMBAKKAM LIMIT,PALLAVAN NAGAR
95G,7,PALLAVAN NAGAR,JN. OF VELACHERY & TAMBARAM JN
95G,8,JN. OF VELACHERY & TAMBARAM JN,S.I.V.E.T
95G,9,S.I.V.E.T,MAHALAKSHMI NAGAR
95G,10,MAHALAKSHMI NAGAR,CONVENT
95G,11,CONVENT,TAMBARAM
95G,12,TAMBARAM,IRUMBULIYUR
95G,13,IRUMBULIYUR,PERUNGALATHUR
95G,14,PERUNGALATHUR,VANDALUR GATE
95G,15,VANDALUR GATE,VANDALUR ZOO
95G,16,VANDALUR ZOO,URAPAKKAM
95G,17,URAPAKKAM,PALAKKA COMPANY
95G,18,PALAKKA COMPANY,GUDUVANCHERY
95G,19,GUDUVANCHERY,95G
95X,1,KILAMBAKKAM B.S.,VANDALUR ZOO
95X,2,VANDALUR ZOO,VANDALUR GATE
95X,3,VANDALUR GATE,PERUNGALATHUR
95X,4,PERUNGALATHUR,IRUMBULIYUR
95X,5,IRUMBULIYUR,TAMBARAM EAST
95X,6,TAMBARAM EAST,CONVENT
95X,7,CONVENT,MAHALAKSHMI NAGAR
95X,8,MAHALAKSHMI NAGAR,S.I.V.E.T
95X,9,S.I.V.E.T,JN.OF.VLY-TBM RD&MVKM-K.K
95X,10,JN.OF.VLY-TBM RD&MVKM-K.K,PALLAVAN NAGAR
95X,11,PALLAVAN NAGAR,PERUMBAKKAM LIMIT
95X,12,PERUMBAKKAM LIMIT,SHOZHANGANALLUR P.U.OFFICE
95X,13,SHOZHANGANALLUR P.U.OFFICE,KARAPAKKAM
95X,14,KARAPAKKAM,MOOTAKARAN CHAVADI
95X,15,MOOTAKARAN CHAVADI,THORAPPAKKAM TEA SHOP
95X,16,THORAPPAKKAM TEA SHOP,KANDANCHAVADI
95X,17,KANDANCHAVADI,SRP TOOLS
95X,18,SRP TOOLS,THIRUVANMIYUR
95X,19,THIRUVANMIYUR,95X
95XCT,1,KILAMBAKKAM B.S.,VANDALUR ZOO
95XCT,2,VANDALUR ZOO,VANDALUR GATE
95XCT,3,VANDALUR GATE,PERUNGALATHUR
95XCT,4,PERUNGALATHUR,IRUMBULIYUR
95XCT,5,IRUMBULIYUR,TAMBARAM EAST
95XCT,6,TAMBARAM EAST,CONVENT
95XCT,7,CONVENT,MAHALAKSHMI NAGAR
95XCT,8,MAHALAKSHMI NAGAR,S.I.V.E.T
95XCT,9,S.I.V.E.T,Q.M.ARTS COLLEGE
95XCT,10,Q.M.ARTS COLLEGE,PALLAVAN NAGAR
95XCT,11,PALLAVAN NAGAR,PERUMBAKKAM LIMIT
95XCT,12,PERUMBAKKAM LIMIT,SHOZHANGANALLUR
95XCT,13,SHOZHANGANALLUR,KUMARAN NAGAR
95XCT,14,KUMARAN NAGAR,NUCLEUS COMPANY
95XCT,15,NUCLEUS COMPANY,PERUMPAKKAM S.C.B.
95XCT,16,PERUMPAKKAM S.C.B.,95XCT
99,1,TAMBARAM WEST,TAMBARAM EAST
99,2,TAMBARAM EAST,CONVENT
99,3,CONVENT,MAHALAKSHMI NAGAR
99,4,MAHALAKSHMI NAGAR,S.I.V.E.T
99,5,S.I.V.E.T,Q.M ARTS (MEN)
99,6,Q.M ARTS (MEN),PALLAVAN NAGAR
99,7,PALLAVAN NAGAR,PERUMBAKKAM LIMIT
99,8,PERUMBAKKAM LIMIT,SHOZHANGANALLUR P.U.OFFICE
99,9,SHOZHANGANALLUR P.U.OFFICE,WATER SUPPLY HEAD WORK
99,10,WATER SUPPLY HEAD WORK,V.G.P.
99,11,V.G.P.,CHOLA MANDAL
99,12,CHOLA MANDAL,VETTUVANKENI
99,13,VETTUVANKENI,NEELANKARAI
99,14,NEELANKARAI,PALAVAKKAM
99,15,PALAVAKKAM,KOTTIVAKKAM
99,16,KOTTIVAKKAM,THIRUVANMIYUR
99,17,THIRUVANMIYUR,ADYAR DEPOT
99,18,ADYAR DEPOT,ADYAR B.S.
99,19,ADYAR B.S.,99
99A,1,TAMBARAM WEST,TAMBARAM EAST
99A,2,TAMBARAM EAST,CONVENT
99A,3,CONVENT,MAHALAKSHMI NAGAR
99A,4,MAHALAKSHMI NAGAR,S.I.V.E.T
99A,5,S.I.V.E.T,Q.M ARTS (MEN)
99A,6,Q.M ARTS (MEN),PALLAVAN NAGAR
99A,7,PALLAVAN NAGAR,PERUMBAKKAM LIMIT
99A,8,PERUMBAKKAM LIMIT,SHOZHANGANALLUR
99A,9,SHOZHANGANALLUR,99A
99C,1,TAMBARAM WEST,TAMBARAM EAST
99C,2,TAMBARAM EAST,CONVENT
99C,3,CONVENT,MAHALAKSHMI NAGAR
99C,4,MAHALAKSHMI NAGAR,S.I.V.E.T
99C,5,S.I.V.E.T,MEDAVAKKAM RD.JN.
99C,6,MEDAVAKKAM RD.JN.,PUDHU NAGAR
99C,7,PUDHU NAGAR,NESAMANI NAGAR
99C,8,NESAMANI NAGAR,BOLLINENI/NOOKAMPALAYAM RD JN
99C,9,BOLLINENI/NOOKAMPALAYAM RD JN,PERUMBAKKAM HOUSING BOARD
99C,10,PERUMBAKKAM HOUSING BOARD,SEMMANCHERI S.C.B.
99C,11,SEMMANCHERI S.C.B.,99C
99X,1,KILAMBAKKAM B.S.,VANDALUR ZOO
